GEOID,statename,place,type,restrict_sf_permit,restrict_mf_permit,limit_sf_units,limit_mf_units,limit_mf_dwellings,limit_mf_dwelling_units,min_lot_size,open_space,inclusionary,half_acre_less,half_acre_more,one_acre_more,two_acre_more,max_den_cat1,max_den_cat2,max_den_cat3,max_den_cat4,max_den_cat5,council_nz,planning_nz,countybrd_nz,pubhlth_nz,site_plan_nz,env_rev_nz,council_rz,planning_rz,zoning_rz,countybrd_rz,countyzone_rz,townmeet_rz,env_rev_rz,total_nz,total_rz,adu,height_ft_median,height_ft_mode,height_st_median,height_st_mode,parking_median,parking_mode,mf_per,maxden5,maxden4,maxden3,maxden2,maxden1,sindex1,sindex2,sindex3,sindex4,sindex5,sindex6,sindex7,sindex8,height_st_median_sc,height_st_mode_sc,sindex9,sindex10,sindex11,sindex9_st,sindex10_st,zri,Geography,Geographic Area Name_x,Owner-occupied housing units with a mortgage,Mortgage Value Median (dollars),Only Second mortgage,Only Home equity loan,Both second mortgage and home equity loan,No second mortgage and no home equity loan,Home equity loan without a primary mortgage,"HOUSEHOLD INCOME Less than $10,000","HOUSEHOLD INCOME $10,000 to $24,999","HOUSEHOLD INCOME $25,000 to $34,999","HOUSEHOLD INCOME $35,000 to $49,999","HOUSEHOLD INCOME $50,000 to $74,999","HOUSEHOLD INCOME $75,000 to $99,999","HOUSEHOLD INCOME $100,000 to $149,999","HOUSEHOLD INCOME $150,000 or more",Median household income (dollars),Median Monthly Household Costs (dollars),Median Real Estate Taxes (dollars),Median Gross Rent Total,Median Gross Rent Total No bedroom,Median Gross Rent Total 1 bedroom,Median Gross Rent Total 2 bedroom,Median Gross Rent Total 3 bedroom,City Name,city,county_name,lat,lng,population,density
636000,CA,HuntingtonBeach,City,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,3,2,1,35,35,2,2,2,1,0.692307692,1,0,0,0,0,0,1,3,3,2,1,1,1,28,28,35,2,0.692307692,0.049086297,0.164805906,3.321248647,1600000US0636000,"Huntington Beach city, California",28273,1004000,636,3132,91,24076,338,485,811,453,1011,1789,2766,5572,15386,160797,3387,6665,2318,1983,2029,2292,2944,Huntington Beach,Huntington Beach,Orange,33.696,-118.0018,197481,2825.9
636084,CA,Huron,City,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,2,2,1,20,20,2,1,1,1,0.416666667,0,1,0,0,0,0,1,3,2,2,2,1,1,28,14,20,1,0.416666667,-1.140654307,-0.882429958,2.580315091,1600000US0636084,"Huron city, California",319,226200,0,0,0,319,0,0,31,31,0,90,76,32,59,75250,1185,1326,942,,710,874,1148,Huron,Huron,Fresno,36.2041,-120.0961,6260,1455
636770,CA,Irvine,City,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,2,2,1,27.5,50,3,2,2,1,0.833333333,1,0,0,0,0,0,1,4,2,2,1,1,1,42,28,27.5,2,0.833333333,-0.545784005,0.164805906,3.317608584,1600000US0636770,"Irvine city, California",31894,1043800,540,3480,74,27403,397,871,729,535,1032,1528,1838,4713,20648,195078,3757,9236,2749,2259,2333,2860,4000,Irvine,Irvine,Orange,33.6772,-117.7738,304527,1792.1
636980,CA,Jackson,City,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,3,2,1,,,2.5,2.5,1,1,0.375,0,0,1,0,0,0,1,3,3,2,3,1,1,35,35,,1,0.375,,-0.882429958,2.631063846,1600000US0636980,"Jackson city, California",612,430800,9,31,0,557,15,10,22,76,28,109,63,126,178,97300,1925,2593,1415,,,1476,1772,Jackson,Jackson,Amador,38.3485,-120.7728,5004,539.4
638562,CA,Kingsburg,City,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,3,2,1,35,35,,,1,1,0.333333333,0,1,0,0,0,6,1,4,3,2,2,1,1,,,35,1,0.333333333,0.049086297,-0.882429958,4.767168099,1600000US0638562,"Kingsburg city, California",1936,333700,48,64,0,1824,0,16,52,94,179,286,313,428,568,101346,1888,2873,1165,,425,1086,1394,Kingsburg,Kingsburg,Fresno,36.5244,-119.5602,12490,1297.4
639003,CA,LaCanadaFlintridge,City,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,3,3,1,29,30,2,2,2,1,0.333333333,0,1,0,0,0,0,1,3,3,3,2,1,1,28,28,29,2,0.333333333,-0.426809945,0.164805906,3.131771312,1600000US0639003,"La Cañada Flintridge city, California",3889,2000000,61,658,65,3071,34,57,71,31,77,208,80,388,2977,250000,4000,10000,4000,,2167,2266,4000,La Cañada Flintridge,,,,,,
639290,CA,LaHabra,City,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,3,2,1,35,35,6,15,1,1,0.714285714,1,0,0,0,0,0,1,1,3,2,1,1,1,84,210,35,1,0.714285714,0.049086297,-0.882429958,2.53684646,1600000US0639290,"La Habra city, California",7996,692800,212,779,32,6959,14,160,244,195,346,930,910,2112,3099,125985,2798,4751,1876,1303,1696,1901,2285,La Habra,La Habra,Orange,33.9282,-117.9515,62904,3212.8
639304,CA,LaHabraHeights,City,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,16,16,,,2,2,0.25,0,0,0,0,1,0,0,3,2,3,5,0,0,,,16,2,0.25,-1.457918468,0.164805906,0.709668787,1600000US0639304,"La Habra Heights city, California",1135,1047700,0,118,0,1006,11,0,25,27,0,25,90,111,857,221034,3627,9705,1208,,,1050,,La Habra Heights,La Habra Heights,Los Angeles,33.9603,-117.951,5599,351
639710,CA,Lakeport,City,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,2,2,1,35,35,2,2,2,1,0.5,1,0,0,0,0,0,1,1,2,2,1,1,1,28,28,35,2,0.5,0.049086297,0.164805906,2.141005305,1600000US0639710,"Lakeport city, California",840,352800,0,61,0,779,0,0,69,0,45,114,88,111,413,146897,2063,3363,863,,838,817,1790,Lakeport,Lakeport,Lake,39.0392,-122.9218,5014,633
639892,CA,Lakewood,City,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,3,3,1,35,25,2,1,2,1,0.666666667,1,0,0,0,0,0,1,2,3,3,1,1,1,28,14,35,2,0.666666667,0.049086297,0.164805906,3.08466262,1600000US0639892,"Lakewood city, California",13423,704400,212,943,27,12093,148,137,417,303,388,1129,1420,3433,6196,141637,2814,5408,2233,1769,1600,2117,2680,Lakewood,Lakewood,Los Angeles,33.8471,-118.1222,81499,3349.6
640130,CA,Lancaster,City,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,1,15,12,3,1,2,1,0.285714286,0,1,0,0,0,0,0,4,2,3,2,1,1,42,14,15,2,0.285714286,-1.537234509,0.164805906,2.612558461,1600000US0640130,"Lancaster city, California",21982,385700,339,828,20,20781,14,614,960,597,1407,3744,3625,5949,5086,100348,2019,3584,1576,784,1185,1403,1735,Lancaster,Lancaster,Los Angeles,34.6935,-118.1753,171465,702.2
640256,CA,LaPalma,City,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,2,1,16,16,1.5,1,1,1,0.666666667,0,1,0,0,0,0,1,3,1,2,2,1,1,21,14,16,1,0.666666667,-1.457918468,-0.882429958,2.184473936,1600000US0640256,"La Palma city, California",2152,880600,58,207,18,1859,10,35,22,71,68,231,174,355,1196,167500,3159,5597,2158,4000,1631,2042,2683,La Palma,La Palma,Orange,33.8504,-118.0407,15522,3365.9
640438,CA,Larkspur,City,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,3,2,1,20,10,1,1,1,1,0.333333333,0,1,0,0,0,0,1,1,3,2,2,1,1,14,14,20,1,0.333333333,-1.140654307,-0.882429958,2.19175406,1600000US0640438,"Larkspur city, California",1968,1780300,19,235,0,1698,16,13,0,74,94,39,25,137,1586,250000,4000,10000,2714,2350,2351,2659,4000,Larkspur,Larkspur,Marin,37.9393,-122.5312,12969,1669.6
641124,CA,LemonGrove,City,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,2,0,30,25,1.5,2,2,2,0.25,1,0,0,0,0,0,1,1,1,2,1,1,0,21,28,30,2,0.25,-0.347493905,0.164805906,1.74516415,1600000US0641124,"Lemon Grove city, California",4100,594300,198,262,0,3615,25,67,233,141,287,482,650,1100,1140,106034,2373,4323,1692,1097,1240,1739,2225,Lemon Grove,Lemon Grove,San Diego,32.7331,-117.0344,27482,2735.7
641474,CA,Lincoln,City,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,3,3,0,35,35,2,3,1,1,0.333333333,1,0,0,0,0,0,1,1,3,3,1,1,0,28,42,35,1,0.333333333,0.049086297,-0.882429958,2.692461527,1600000US0641474,"Lincoln city, California",10801,585800,169,887,48,9578,119,149,334,281,394,1460,1632,2131,4420,124896,2558,6045,2067,,1292,1817,2139,Lincoln,Lincoln,Placer,38.8774,-121.2937,50131,800.8
641936,CA,LiveOak,City,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,2,2,1,10,10,3,2,2,2,0.7,0,1,0,0,0,0,1,1,2,2,2,1,1,42,28,10,2,0.7,-1.93381471,0.164805906,1.795912905,1600000US0641936,"Live Oak city, California",1192,304400,80,9,0,1095,8,10,53,53,97,274,134,314,257,95500,1736,2205,781,,562,789,1363,Live Oak,Live Oak,Santa Cruz,36.986,-121.9804,17707,2108.4
642202,CA,Lodi,City,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,3,2,1,52.5,75,1.5,1,2,2,0.5,1,0,0,0,0,0,0,3,3,2,1,1,1,21,14,52.5,2,0.5,1.437117001,0.164805906,2.805675857,1600000US0642202,"Lodi city, California",8580,448500,101,531,0,7905,43,123,356,236,600,1133,859,2093,3180,117883,2039,3176,1473,956,1014,1443,1844,Lodi,Lodi,San Joaquin,38.1218,-121.2932,73239,1882.7
642370,CA,LomaLinda,City,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,2,2,1,22.5,10,2,2,1,0,0.333333333,0,1,0,0,0,0,1,3,2,2,2,1,1,28,28,22.5,1,0.333333333,-0.942364207,-0.882429958,2.580315091,1600000US0642370,"Loma Linda city, California",2120,519200,0,78,0,2024,18,107,46,54,43,153,272,448,997,140982,2468,4896,1637,1667,1433,1629,2152,Loma Linda,Loma Linda,San Bernardino,34.045,-117.2498,24883,1104.5
643000,CA,LongBeach,City,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,3,2,1,25,25,3,2,1,1,0.535714286,1,0,0,0,0,0,1,1,3,2,1,1,1,42,28,25,1,0.535714286,-0.744074106,-0.882429958,2.53684646,1600000US0643000,"Long Beach city, California",49727,709600,1180,4219,321,43549,458,1038,1383,1308,2664,5376,5532,11724,20702,129844,2808,5122,1698,1316,1517,1858,2185,Long Beach,Long Beach,Los Angeles,33.7977,-118.167,462293,3522.5
643224,CA,LosAlamitos,City,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,3,3,1,25,60,3,3,1.5,1,0.6,1,0,0,0,0,0,1,1,3,3,1,1,1,42,42,25,1.5,0.6,-0.744074106,-0.358812026,2.692461527,1600000US0643224,"Los Alamitos city, California",1114,965800,15,153,6,940,0,31,47,8,98,37,64,205,624,174167,3487,6585,2255,,1518,2208,2752,Los Alamitos,Los Alamitos,Orange,33.7971,-118.0592,11728,1129.8
644000,CA,LosAngeles,City,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,3,2,1,35,45,2,2,1.5,1,0.4,1,0,0,0,0,0,1,1,3,2,1,1,1,28,28,35,1.5,0.4,0.049086297,-0.358812026,2.53684646,1600000US0644000,"Los Angeles city, California",362321,833300,8203,35181,2221,313442,3274,8206,14391,10528,17929,36006,37730,73069,164462,137138,3235,6119,1791,1376,1602,2043,2351,Los Angeles,Los Angeles,Los Angeles,34.1141,-118.4068,11922389,3184.7
644028,CA,LosBanos,City,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,2,2,1,15,15,,,2,1,0.25,0,1,0,0,0,0,1,1,2,2,2,1,1,,,15,2,0.25,-1.537234509,0.164805906,1.795912905,1600000US0644028,"Los Banos city, California",4833,401200,69,85,63,4616,0,183,303,234,162,658,1375,906,1012,91125,1982,3182,1433,595,1294,1185,1506,Los Banos,Los Banos,Merced,37.063,-120.8406,45560,1759.6
644826,CA,McFarland,City,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,2,2,0,35,35,4,2,1,1,0.4,1,0,0,0,0,0,1,1,2,2,1,1,0,56,28,35,1,0.4,0.049086297,-0.882429958,2.141005305,1600000US0644826,"McFarland city, California",1097,244300,0,19,0,1078,0,5,49,124,249,211,202,153,104,57782,1421,2352,1024,,678,990,1110,McFarland,McFarland,Kern,35.6781,-119.2413,13971,1774
645358,CA,MammothLakes,City,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,2,2,1,45,45,2,2,2,1,0.7,1,0,0,0,0,0,1,1,2,2,1,1,1,28,28,45,2,0.7,0.842246699,0.164805906,2.141005305,1600000US0645358,"Mammoth Lakes town, California",1469,554100,0,0,0,1450,19,0,0,0,52,288,228,531,370,107216,2518,4119,1343,,1169,1280,1804,Mammoth Lakes,Mammoth Lakes,Mono,37.6273,-118.99,7253,112.6
645484,CA,Manteca,City,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,2,2,1,30,35,2,1,1.5,1,0.642857143,0,1,0,0,0,0,1,1,2,2,2,1,1,28,14,30,1.5,0.642857143,-0.347493905,-0.358812026,1.795912905,1600000US0645484,"Manteca city, California",13160,527100,332,867,21,11862,78,276,343,576,657,1971,1736,2952,4649,119164,2433,4365,1803,972,1101,1620,2014,Manteca,Manteca,San Joaquin,37.7927,-121.2264,90678,1512.3
646114,CA,Martinez,City,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,3,3,1,30,40,2,2,1,1,0.260869565,1,0,0,0,0,0,1,4,3,3,1,1,1,28,28,30,1,0.260869565,-0.347493905,-0.882429958,3.869064806,1600000US0646114,"Martinez city, California",7810,763100,109,826,0,6776,99,84,197,91,341,556,864,1506,4171,158317,2919,6383,2188,1567,1750,2201,2718,Martinez,Martinez,Contra Costa,37.9985,-122.1161,37093,1132.8
646870,CA,MenloPark,City,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,2,2,1,37.5,35,2,2,1.25,1,0.571428571,1,0,0,0,0,0,1,2,2,2,1,1,1,28,28,37.5,1.25,0.571428571,0.247376397,-0.620620992,2.533206398,1600000US0646870,"Menlo Park city, California",4310,2000000,87,759,7,3431,26,12,29,40,113,188,92,387,3449,250000,4000,10000,2895,1878,2443,3484,4000,Menlo Park,Menlo Park,San Mateo,37.4685,-122.1673,33324,1287.9
646898,CA,Merced,City,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,3,2,1,40,40,4,6,2,2,0.352941176,1,0,0,0,0,0,1,3,3,2,1,1,1,56,84,40,2,0.352941176,0.445666498,0.164805906,3.321248647,1600000US0646898,"Merced city, California",8085,331700,173,259,0,7637,16,217,375,335,831,1417,1396,1768,1746,88847,1786,2487,1197,945,931,1158,1321,Merced,Merced,Merced,37.3057,-120.4779,160638,1455.9
647486,CA,Millbrae,City,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,2,2,1,,,,,1.75,2,0,1,0,0,0,0,0,1,1,2,2,1,1,1,,,30,1.75,0,-0.347493905,-0.09700306,2.141005305,1600000US0647486,"Millbrae city, California",3007,1885800,35,390,4,2547,31,27,104,62,103,164,169,372,2006,211488,4000,10000,3322,2418,2680,3261,4000,Millbrae,Millbrae,San Mateo,37.5994,-122.4023,22825,2696.1
647710,CA,MillValley,City,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,2,2,1,30,35,2,2,1,1,0.5,1,0,0,0,0,0,1,4,2,2,1,1,1,28,28,30,1,0.5,-0.347493905,-0.882429958,3.317608584,1600000US0647710,"Mill Valley city, California",2551,2000000,81,493,20,1957,0,54,74,46,31,120,99,161,1966,250000,4000,10000,2988,2417,2393,4000,4000,Mill Valley,Mill Valley,Marin,37.9086,-122.5421,14199,1146.4
648788,CA,Montclair,City,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,3,2,1,31.5,15,2,1,1.25,1,0.25,0,1,0,0,0,0,1,3,3,2,2,1,1,28,14,31.5,1.25,0.25,-0.228519844,-0.620620992,2.976156246,1600000US0648788,"Montclair city, California",3722,515900,89,214,9,3391,19,66,117,160,249,496,661,935,1038,106875,2196,2971,1706,896,1330,1564,2009,Montclair,Montclair,San Bernardino,34.0715,-117.6981,37842,2641.7
648816,CA,Montebello,City,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,3,3,1,45,50,2,2,2,2,0.333333333,0,1,0,0,0,0,0,1,3,3,2,0,1,28,28,45,2,0.333333333,0.842246699,0.164805906,1.356384957,1600000US0648816,"Montebello city, California",5200,641200,69,396,52,4628,55,72,197,131,326,670,593,1363,1848,122981,2579,5316,1701,1074,1330,1783,2074,Montebello,Montebello,Los Angeles,34.0155,-118.1108,62056,2877.1
649278,CA,MorganHill,City,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,2,2,1,30,30,2,1,1,1,0.533333333,1,0,0,0,0,0,1,4,2,2,1,1,1,28,14,30,1,0.533333333,-0.347493905,-0.882429958,3.317608584,1600000US0649278,"Morgan Hill city, California",7924,1098800,324,804,52,6628,116,8,61,155,39,531,398,1130,5602,219693,3981,8909,2249,1546,1647,2232,2831,Morgan Hill,Morgan Hill,Santa Clara,37.1325,-121.6419,45291,1351.6
649362,CA,MorroBay,City,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,2,2,1,15,14,2,2,1,0.5,0.714285714,0,1,0,0,0,6,1,1,2,2,2,1,1,28,28,15,1,0.714285714,-1.537234509,-0.882429958,3.194723665,1600000US0649362,"Morro Bay city, California",1818,841100,5,176,0,1609,28,4,73,74,26,260,190,491,700,131389,2797,5177,1734,,1476,1817,1990,Morro Bay,Morro Bay,San Luis Obispo,35.3682,-120.8482,10766,778.6
650398,CA,National,City,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,35,35,3,3,1.5,1,0.666666667,1,0,0,0,0,0,1,1,2,3,1,1,0,42,42,35,1.5,0.666666667,0.049086297,-0.358812026,2.296620371,1600000US0650398,"National City city, California",3814,529200,185,257,14,3343,15,78,216,183,218,823,413,978,905,97447,2290,3582,1504,1120,1281,1608,1920,National City,National City,San Diego,32.6654,-117.0983,56345,2960.7
650734,CA,Needles,City,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,3,1,0,,,,,2,2,0.4,0,0,0,0,1,0,0,3,3,1,5,0,0,,,,2,0.4,,0.164805906,0.79427981,1600000US0650734,"Needles city, California",454,137000,2,0,0,452,0,0,130,30,54,37,26,102,75,,1063,1271,696,,600,693,1125,Needles,Needles,San Bernardino,34.8164,-114.6189,4895,61.8
651560,CA,Norco,City,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,2,2,1,35,35,2.25,2.5,2,2,0.2,1,0,0,0,0,0,0,2,2,2,1,1,1,31.5,35,35,2,0.2,0.049086297,0.164805906,2.017633609,1600000US0651560,"Norco city, California",4444,680000,107,396,14,3917,10,102,134,104,198,235,457,1261,1953,141613,2862,4807,1884,,964,1181,2030,Norco,Norco,Riverside,33.9252,-117.5498,25328,705.7
653476,CA,Ojai,City,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,2,2,1,30,30,2,2,2,1,0.5,0,1,0,0,0,6,0,4,2,2,2,1,1,28,28,30,2,0.5,-0.347493905,0.164805906,3.855754154,1600000US0653476,"Ojai city, California",1158,925700,27,104,0,1027,0,23,0,21,21,184,174,212,523,137833,3313,8024,1834,,1081,1919,2524,Ojai,Ojai,Ventura,34.4488,-119.2469,7610,674.5
654274,CA,Orland,City,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,2,2,1,45,35,,,2,2,0.4,0,1,0,0,0,0,0,1,2,2,2,1,1,,,45,2,0.4,0.842246699,0.164805906,1.280340115,1600000US0654274,"Orland city, California",1069,288500,44,28,0,997,0,56,12,57,222,301,189,189,43,62699,1349,2058,1007,,,1107,,Orland,Orland,Glenn,39.7461,-122.1856,8221,1058.6
654652,CA,Oxnard,City,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,2,2,1,35,35,2.5,3,2,1,1,1,0,0,0,0,0,1,1,2,2,1,1,1,35,42,35,2,1,0.049086297,0.164805906,2.141005305,1600000US0654652,"Oxnard city, California",18654,609000,259,1104,45,17024,222,129,383,590,925,2273,2908,4970,6476,119419,2506,4495,1907,1303,1598,1802,2341,Oxnard,Oxnard,Ventura,34.1964,-119.1815,369962,2944.1
655156,CA,Palmdale,City,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,3,2,1,35,35,2,2,2,1,0.384615385,1,0,0,0,0,0,0,3,3,2,1,1,1,28,28,35,2,0.384615385,0.049086297,0.164805906,2.805675857,1600000US0655156,"Palmdale city, California",23467,415900,567,1208,112,21490,90,423,818,747,1762,3547,4297,5927,5946,100595,2209,4386,1625,1148,1163,1420,1762,Palmdale,Palmdale,Los Angeles,34.5944,-118.1057,166895,607.5
655184,CA,PalmDesert,City,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,3,2,1,18,18,2,1,2,1,0.428571429,1,0,0,0,0,0,1,4,3,2,1,1,1,28,14,18,2,0.428571429,-1.299286388,0.164805906,3.71344974,1600000US0655184,"Palm Desert city, California",8490,476500,262,607,31,7534,56,413,327,467,576,932,980,1880,2915,116452,2504,4603,1564,868,1187,1690,2003,Palm Desert,Palm Desert,Riverside,33.7378,-116.3695,51290,739.6
655380,CA,PalosVerdesEstates,City,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,2,2,0,30,30,2.25,2.5,2,1,0.5,0,1,0,0,0,0,0,1,2,2,2,1,0,31.5,35,30,2,0.5,-0.347493905,0.164805906,1.280340115,1600000US0655380,"Palos Verdes Estates city, California",2868,2000000,88,314,5,2455,6,45,32,44,33,134,87,210,2283,250000,4000,10000,3056,,2135,2814,4000,Palos Verdes Estates,Palos Verdes Estates,Los Angeles,33.7872,-118.3973,13219,1068.7
655520,CA,Paradise,Town,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,3,2,0,10,10,,,1.25,1,0.230769231,1,0,0,0,0,0,1,4,3,2,1,1,0,,,10,1.25,0.230769231,-1.93381471,-0.620620992,3.71344974,1600000US0655520,"Paradise town, California",1048,353100,5,218,0,825,0,0,48,149,85,87,259,276,144,92365,1990,2657,1185,,919,1322,1446,Paradise,Paradise,Butte,39.7558,-121.6063,6666,140.5
655856,CA,Parlier,City,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,2,2,0,35,35,2,1,2,1,0.666666667,0,1,0,0,0,0,0,1,2,2,2,0,0,28,14,35,2,0.666666667,0.049086297,0.164805906,0.804928735,1600000US0655856,"Parlier city, California",1312,220000,15,6,19,1219,53,112,53,145,83,349,237,245,88,67857,1361,1702,976,272,647,886,1270,Parlier,Parlier,Fresno,36.6087,-119.5434,14625,2344.3
656924,CA,PicoRivera,City,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,3,2,1,39.5,16,2.5,2,2,1,0.555555556,1,0,0,0,0,0,1,3,3,2,1,1,1,35,28,39.5,2,0.555555556,0.406008478,0.164805906,3.321248647,1600000US0656924,"Pico Rivera city, California",7333,603100,243,299,19,6706,66,88,236,381,340,1035,1038,1978,2237,112232,2447,4376,1702,1435,1339,1745,2221,Pico Rivera,Pico Rivera,Los Angeles,33.9901,-118.0888,61561,2858.4
656938,CA,Piedmont,City,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,2,2,1,25,35,,,1.5,1,0.75,0,1,0,0,0,0,0,1,2,2,2,1,1,,,25,1.5,0.75,-0.744074106,-0.358812026,1.280340115,1600000US0656938,"Piedmont city, California",2195,2000000,41,283,0,1846,25,17,46,33,12,41,70,110,1866,250000,4000,10000,4000,,,4000,4000,Piedmont,Piedmont,Alameda,37.8225,-122.2301,11161,2535.2
657288,CA,Pinole,City,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,3,2,1,24,75,2,2,2,2,0.333333333,1,0,0,0,0,0,1,4,3,2,1,1,1,28,28,24,2,0.333333333,-0.823390146,0.164805906,3.71344974,1600000US0657288,"Pinole city, California",3242,685200,26,320,42,2797,57,60,69,94,158,270,330,883,1378,140708,2789,6305,2409,,1460,2139,3136,Pinole,Pinole,Contra Costa,37.9931,-122.2833,18946,1433.3
